Brix R411_Value,pH R411_Value,Total cell count R411_Value,Budding ratio R411_Value,TSAI R411_Value,%Alcohol R411_Value,%Acidity R411_Value,Temp. R411_Value,level R411_Value,viable cell count R411_Value
13.69999980926514,4.925000190734863,402.5,47.2049674987793,2.900000095367432,5.199999809265137,0.5389999747276306,32.12634544372558,340.0784301757812,98.2788314819336
13.69999980926514,4.917500019073486,460.0,54.27881240844727,2.918260957883752,5.099999904632568,0.5411304105883059,32.05767974853516,340.0784301757812,98.2788314819336
13.69999980926514,4.909999847412109,517.5,61.35265731811523,2.936521820400072,5.0,0.5432608464489812,31.98901405334473,340.0403869628906,98.2788314819336
13.69999980926514,4.943999767303467,510.0,61.51960754394531,2.954782682916393,5.300000190734863,0.5453912823096566,31.9203483581543,340.00234375,98.2788314819336
13.69999980926514,4.95199990272522,520.625,66.64215850830078,2.973043545432713,4.950000047683716,0.5475217181703319,31.85168266296387,339.9643005371094,98.2788314819336
13.69999980926514,4.960000038146973,531.25,71.76470947265625,2.991304407949033,4.599999904632568,0.5496521540310072,32.06683502197266,339.9262573242187,98.2788314819336
13.6899998664856,4.961499929428101,509.375,68.57466125488281,3.009565270465353,4.799999952316284,0.5517825898916825,32.28198738098145,339.8882141113281,98.2788314819336
13.67999992370605,4.962999820709229,487.5,65.38461303710938,3.027826132981673,5.0,0.5539130257523578,32.49713973999023,340.3927001953125,98.2788314819336
13.66999998092651,4.979249835014343,480.3125,64.2291955947876,3.046086995497994,5.024999976158142,0.5560434616130331,32.71229209899902,340.8971862792969,98.2788314819336
13.66000003814697,4.995499849319458,473.125,63.07377815246582,3.064347858014314,5.049999952316284,0.5581738974737085,32.92744445800781,341.6084442138672,98.2788314819336
13.65000009536743,5.011749863624573,465.9375,61.91836071014404,3.082608720530634,5.074999928474426,0.5603043333343838,32.76951370239258,342.3197021484375,98.2788314819336
13.64000015258789,5.027999877929688,458.75,60.76294326782227,3.100869583046955,5.099999904632568,0.5624347691950591,32.61158294677735,339.6773223876953,98.2788314819336
13.63000020980835,5.015249967575073,460.3125,62.97812175750732,3.119130445563275,5.12499988079071,0.5645652050557344,32.45365219116211,337.0349426269531,98.2788314819336
13.62000026702881,5.002500057220459,461.875,65.19330024719238,3.137391308079595,5.149999856948853,0.5666956409164097,32.29572143554687,340.2851867675781,98.2788314819336
13.61000032424927,4.989750146865845,463.4375,67.40847873687744,3.155652170595916,5.174999833106995,0.568826076777085,32.13779067993164,336.1996154785156,98.2788314819336
13.60000038146973,4.97700023651123,465.0,69.6236572265625,3.173913033112236,5.199999809265137,0.5709565126377604,32.16525650024414,332.1140441894531,98.2788314819336
13.62500035762787,4.973750233650208,450.625,69.70240592956543,3.192173895628556,5.049999833106995,0.5730869484984357,32.19272232055664,328.0284729003906,98.2788314819336
13.65000033378601,4.970500230789185,436.25,69.78115463256836,3.210434758144876,4.899999856948853,0.575217384359111,32.22018814086914,330.6997985839844,98.2788314819336
13.67500030994415,4.967250227928162,421.875,69.85990333557129,3.228695620661196,4.74999988079071,0.5773478202197863,32.24765396118164,320.427978515625,98.2788314819336
13.70000028610229,4.964000225067139,407.5,69.93865203857422,3.246956483177517,4.599999904632568,0.5794782560804616,32.25826575539329,310.1561584472656,98.2788314819336
13.72500026226044,4.957250118255615,417.1875,67.29992771148682,3.265217345693837,4.649999976158142,0.581608691941137,32.26887754960494,299.8843383789062,98.2788314819336
13.75000023841858,4.950500011444092,426.875,64.66120338439941,3.283478208210157,4.700000047683716,0.5837391278018123,32.27948934381659,297.4693908691406,98.2788314819336
13.77500021457672,4.943749904632568,436.5625,62.02247905731201,3.301739070726478,4.75000011920929,0.5858695636624875,32.29010113802823,300.3226623535156,98.2788314819336
13.80000019073486,4.936999797821045,446.25,59.38375473022461,3.319999933242798,4.800000190734863,0.5879999995231628,32.30071293223988,299.6072692871094,98.2788314819336
13.80000019073486,4.925333182017009,448.75,58.87291590372721,3.311206829958949,4.833333492279053,0.5874895829086503,32.31132472645152,298.8918762207031,98.2788314819336
13.80000019073486,4.913666566212972,451.25,58.36207707722982,3.302413726675099,4.866666793823242,0.5869791662941376,32.32193652066317,288.0659484863281,98.2788314819336
13.80000019073486,4.901999950408936,453.75,57.85123825073242,3.29362062339125,4.900000095367432,0.586468749679625,32.33254831487482,288.0659484863281,98.2788314819336
13.80000019073486,4.904857090541294,448.5714285714286,58.73989759172712,3.284827520107401,4.928571496691022,0.5859583330651125,32.34316010908647,288.0659484863281,98.2788314819336
13.80000019073486,4.907714230673654,443.3928571428572,59.62855693272182,3.276034416823552,4.957142898014614,0.5854479164505998,32.35377190329812,279.1008605957031,98.2788314819336
13.80000019073486,4.910571370806013,438.2142857142857,60.51721627371652,3.267241313539702,4.985714299338205,0.5849374998360872,32.36438369750977,269.8256072998047,98.2788314819336
13.80000019073486,4.913428510938372,433.0357142857143,61.40587561471121,3.258448210255853,5.014285700661795,0.5844270832215747,32.37537040710449,260.5503540039062,98.2788314819336
13.80000019073486,4.916285651070731,427.8571428571428,62.29453495570591,3.249655106972004,5.042857101985386,0.583916666607062,32.38635711669922,243.0171356201172,98.2788314819336
13.80000019073486,4.919142791203091,422.6785714285714,63.18319429670061,3.240862003688155,5.071428503308978,0.5834062499925494,32.39734382629395,238.7413482666016,98.2788314819336
13.80000019073486,4.921999931335449,417.5,64.07185363769531,3.232068900404305,5.099999904632568,0.5828958333780369,32.40833053588867,229.5570755004883,98.2788314819336
13.80000019073486,4.923754647092999,418.5023584905661,64.12935559254772,3.223275797120456,5.097169718652402,0.5823854167635242,32.4193172454834,220.372802734375,98.2788314819336
13.80000019073486,4.92550936285055,419.504716981132,64.18685754740014,3.214482693836607,5.094339532672234,0.5818750001490116,32.43030395507812,203.8568420410156,98.2788314819336
13.80000019073486,4.927264078608099,420.5070754716981,64.24435950225254,3.205689590552757,5.091509346692067,0.581364583534499,32.44129066467285,199.5727844238281,98.2788314819336
13.80000019073486,4.929018794365649,421.5094339622642,64.30186145710495,3.196896487268908,5.088679160711901,0.5808541669199864,32.45227737426758,195.2721710205078,98.2788314819336
13.80000019073486,4.930773510123199,422.5117924528302,64.35936341195736,3.188103383985059,5.085848974731733,0.5803437503054738,32.46326408386231,182.4282531738281,98.2788314819336
13.80000019073486,4.932528225880749,423.5141509433962,64.41686536680977,3.17931028070121,5.083018788751566,0.5798333336909612,32.47425079345703,168.8689498901367,98.2788314819336
13.80000019073486,4.934282941638299,424.5165094339623,64.47436732166219,3.170517177417361,5.080188602771399,0.5793229170764486,32.41760158538818,155.3096466064453,98.2788314819336
13.80000019073486,4.936037657395849,425.5188679245283,64.5318692765146,3.161724074133511,5.077358416791232,0.578812500461936,32.36095237731934,136.9576568603516,98.2788314819336
13.80000019073486,4.937792373153399,426.5212264150944,64.589371231367,3.152930970849662,5.074528230811065,0.5783020838474234,32.30430316925049,123.7002182006836,98.2788314819336
13.80000019073486,4.939547088910949,427.5235849056604,64.64687318621941,3.144137867565813,5.071698044830898,0.5777916672329108,32.24765396118164,116.8647422790527,98.2788314819336
13.80000019073486,4.941301804668498,428.5259433962264,64.70437514107182,3.135344764281963,5.068867858850731,0.5772812506183982,31.88738861083984,110.0292663574219,98.2788314819336
13.80000019073486,4.943056520426048,429.5283018867925,64.76187709592423,3.126551660998114,5.066037672870564,0.5767708340038856,31.52712326049805,65.57592010498047,98.2788314819336
13.80000019073486,4.944811236183599,430.5306603773585,64.81937905077665,3.117758557714265,5.063207486890397,0.576260417389373,31.16685791015625,43.53533172607422,98.2788314819336
13.80000019073486,4.946565951941149,431.5330188679245,64.87688100562906,3.108965454430415,5.06037730091023,0.5757500007748604,30.80659255981445,28.06970405578613,98.2788314819336
13.80000019073486,4.948320667698698,432.5353773584906,64.93438296048146,3.100172351146567,5.057547114930063,0.5752395841603478,30.44632720947266,24.59613990783691,98.2788314819336
13.80000019073486,4.950075383456248,433.5377358490566,64.99188491533387,3.091379247862717,5.054716928949896,0.5747291675458351,30.5453200340271,21.1225757598877,98.2788314819336
13.80000019073486,4.951830099213798,434.5400943396227,65.04938687018628,3.082586144578868,5.051886742969729,0.5742187509313226,30.64431285858154,13.79501056671143,98.2788314819336
13.80000019073486,4.953584814971348,435.5424528301887,65.1068888250387,3.073793041295019,5.049056556989562,0.57370833431681,30.74330568313599,10.31317615509033,98.2788314819336
13.80000019073486,4.955339530728898,436.5448113207547,65.16439077989111,3.064999938011169,5.046226371009395,0.5731979177022973,30.84229850769043,10.44550228118896,98.2788314819336
13.80000019073486,4.957094246486448,437.5471698113208,65.22189273474352,3.05620683472732,5.043396185029228,0.5726875010877848,30.95216369628906,10.5778284072876,98.2788314819336
13.80000019073486,4.958848962243998,438.5495283018868,65.27939468959592,3.047413731443471,5.04056599904906,0.5721770844732722,31.17875989278157,10.71015453338623,98.2788314819336
13.80000019073486,4.960603678001548,439.5518867924528,65.33689664444833,3.038620628159622,5.037735813068894,0.5716666678587595,31.40535608927409,8.485420227050781,98.2788314819336
13.80000019073486,4.962358393759097,440.5542452830189,65.39439859930074,3.029827524875772,5.034905627088727,0.571156251244247,31.6319522857666,8.17114520072937,98.2788314819336
13.80000019073486,4.964113109516648,441.5566037735849,65.45190055415316,3.021034421591923,5.032075441108559,0.5706458346297344,31.56328659057617,7.856870174407959,98.2788314819336
13.80000019073486,4.965867825274198,442.5589622641509,65.50940250900557,3.012241318308074,5.029245255128393,0.5701354180152217,31.49462089538574,9.072617530822754,98.2788314819336
13.80000019073486,4.967622541031748,443.561320754717,65.56690446385798,3.003448215024225,5.026415069148226,0.5696250014007092,31.42595520019531,7.054642677307129,98.2788314819336
13.80000019073486,4.969377256789297,444.563679245283,65.62440641871038,2.994655111740375,5.023584883168058,0.5691145847861966,31.35728950500488,8.675639152526855,98.2788314819336
13.80000019073486,4.971131972546847,445.5660377358491,65.68190837356279,2.985862008456526,5.020754697187892,0.5686041681716839,31.28862380981445,8.361364364624023,98.2788314819336
13.80000019073486,4.972886688304397,446.5683962264151,65.7394103284152,2.977068905172677,5.017924511207725,0.5680937515571713,30.21515274047852,8.047089576721191,98.2788314819336
13.80000019073486,4.974641404061948,447.5707547169811,65.79691228326762,2.968275801888828,5.015094325227557,0.5675833349426588,30.34638023376465,6.426093101501465,98.2788314819336
13.80000019073486,4.976396119819497,448.5731132075472,65.85441423812003,2.959482698604978,5.012264139247391,0.5670729183281461,30.47760772705078,7.856870174407959,98.2788314819336
13.80000019073486,4.978150835577047,449.5754716981132,65.91191619297244,2.950689595321129,5.009433953267224,0.5665625017136335,30.60883522033691,7.845383538140191,98.2788314819336
13.80000019073486,4.979905551334597,450.5778301886792,65.96941814782484,2.94189649203728,5.006603767287056,0.566052085099121,34.00091552734375,7.833896901872423,98.2788314819336
13.80000019073486,4.981660267092147,451.5801886792453,66.02692010267725,2.93310338875343,5.00377358130689,0.5655416684846083,38.91050720214844,7.822410265604655,98.2788314819336
13.80000019073486,4.983414982849697,452.5825471698113,66.08442205752966,2.924310285469581,5.000943395326722,0.5650312518700957,45.69466781616211,7.810923629336887,98.2788314819336
13.80000019073486,4.985169698607247,453.5849056603773,66.14192401238208,2.915517182185732,4.998113209346555,0.5645208352555832,51.33440017700195,7.799436993069119,98.2788314819336
13.80000019073486,4.986924414364797,454.5872641509434,66.19942596723449,2.906724078901883,4.995283023366389,0.5640104186410705,51.17189407348633,7.787950356801351,98.2788314819336
13.80000019073486,4.988679130122347,455.5896226415094,66.2569279220869,2.897930975618034,4.992452837386221,0.5635000020265579,48.7434196472168,7.776463720533583,98.2788314819336
13.80000019073486,4.990433845879896,456.5919811320755,66.3144298769393,2.889137872334184,4.989622651406054,0.5629895854120454,46.99015808105469,7.764977084265815,98.2788314819336
13.80000019073486,4.992188561637446,457.5943396226415,66.37193183179171,2.880344769050335,4.986792465425887,0.5624791687975327,42.35980606079102,7.753490447998047,98.2788314819336
13.80000019073486,4.993943277394997,458.5966981132075,66.42943378664413,2.871551665766486,4.98396227944572,0.5619687521830201,38.85786056518555,7.742003811730279,98.2788314819336
13.80000019073486,4.995697993152547,459.5990566037736,66.48693574149654,2.862758562482636,4.981132093465553,0.5614583355685075,35.52986907958984,7.730517175462511,98.2788314819336
13.80000019073486,4.997452708910096,460.6014150943396,66.54443769634895,2.853965459198787,4.978301907485386,0.5609479189539949,34.50675201416016,7.719030539194743,98.2788314819336
13.80000019073486,4.999207424667646,461.6037735849056,66.60193965120136,2.845172355914938,4.975471721505219,0.5604375023394823,34.45410919189453,7.707543902926975,98.2788314819336
13.80000019073486,5.000962140425196,462.6061320754717,66.65944160605376,2.836379252631089,4.972641535525052,0.5599270857249697,33.54772186279297,7.696057266659206,98.2788314819336
13.80000019073486,5.002716856182746,463.6084905660377,66.71694356090617,2.82758614934724,4.969811349544885,0.5594166691104571,33.94369506835938,7.684570630391439,98.2788314819336
13.80000019073486,5.004471571940296,464.6108490566038,66.77444551575859,2.81879304606339,4.966981163564718,0.5589062524959445,33.66445541381836,7.673083994123671,98.2788314819336
13.80000019073486,5.006226287697846,465.6132075471698,66.831947470611,2.809999942779541,4.964150977584551,0.5583958358814319,33.77431869506836,7.661597357855903,98.2788314819336
13.80000019073486,5.007981003455396,466.6155660377358,66.88944942546341,2.801206839495692,4.961320791604384,0.5578854192669193,32.38956260681152,7.650110721588135,98.2788314819336
13.80000019073486,5.009735719212946,467.6179245283019,66.94695138031582,2.792413736211842,4.958490605624217,0.5573750026524067,31.00480651855469,7.58670441309611,98.2788314819336
13.80000019073486,5.011490434970495,468.6202830188679,67.00445333516822,2.783620632927993,4.95566041964405,0.5568645860378941,29.13939094543457,7.523298104604085,98.2788314819336
13.80000019073486,5.013245150728046,469.6226415094339,67.06195529002063,2.774827529644144,4.952830233663883,0.5563541694233815,28.97344875335693,7.459891796112061,98.2788314819336
13.80000019073486,5.014999866485596,470.625,67.11945724487305,2.766034426360295,4.950000047683716,0.5558437528088689,28.8075065612793,7.42871878697322,98.2788314819336
13.80000019073486,5.016754582243146,471.6273584905661,67.17695919972546,2.757241323076445,4.947169861703549,0.5553333361943563,31.06202697753906,7.397545777834379,98.2788314819336
13.80000019073486,5.018509298000696,472.629716981132,67.23446115457787,2.748448219792596,4.944339675723382,0.5548229195798436,33.54772186279297,7.366372768695538,98.2788314819336
13.80000019073486,5.020264013758245,473.6320754716981,67.29196310943027,2.739655116508747,4.941509489743215,0.5543125029653311,35.47035980224609,7.335199759556697,98.2788314819336
13.80000019073486,5.022018729515795,474.6344339622642,67.34946506428268,2.730862013224898,4.938679303763048,0.5538020863508185,38.63126754760742,7.304026750417856,98.2788314819336
13.80000019073486,5.023773445273346,475.6367924528302,67.4069670191351,2.722068909941048,4.93584911778288,0.5532916697363058,41.16960525512695,7.272853741279016,98.2788314819336
13.80000019073486,5.025528161030896,476.6391509433962,67.46446897398751,2.713275806657199,4.933018931802714,0.5527812531217933,47.16411209106445,7.241680732140174,98.2788314819336
13.80000019073486,5.027282876788445,477.6415094339623,67.52197092883992,2.70448270337335,4.930188745822546,0.5522708365072807,50.82856369018555,7.210507723001333,98.2788314819336
13.80000019073486,5.029037592545995,478.6438679245283,67.57947288369233,2.695689600089501,4.927358559842379,0.551760419892768,54.22064590454102,7.179334713862493,98.2788314819336
13.80000019073486,5.030792308303545,479.6462264150944,67.63697483854473,2.686896496805651,4.924528373862213,0.5512500032782555,58.34057998657227,7.148161704723652,98.2788314819336
13.80000019073486,5.032547024061095,480.6485849056604,67.69447679339714,2.678103393521802,4.921698187882045,0.5507395866637429,64.95079040527344,7.11698869558481,98.2788314819336
13.80000019073486,5.034301739818645,481.6509433962264,67.75197874824956,2.669310290237953,4.918868001901878,0.5502291700492302,67.03593444824219,7.08581568644597,98.2788314819336
13.80000019073486,5.036056455576195,482.6533018867925,67.80948070310197,2.660517186954103,4.916037815921712,0.5497187534347177,70.45433807373047,7.054642677307129,98.2788314819336
